id,lang,sentence
7434318,eng,"Perspecticide is often part of a strategy of coercive control that may include manipulation, stalking, and physical abuse. Abusers make their partners narrow their worlds."
4358928,eng,I'll give you what for.
320819,eng,My mother is busy in the kitchen.
280948,eng,I'd like you to get two adjacent rooms.
3249400,eng,I'm teaching them to swim.
3402533,eng,Tom has taught French for thirty years.
60935,eng,It must have been difficult for her to knit this sweater.
2111809,eng,I apologized.
3726503,eng,We'll solve it together.
5753479,eng,Tom doesn't answer me.
2270189,eng,Where's the exit?
18138,eng,"By chance, I met her in the street."
2573349,eng,I have nothing to add.
6654517,eng,Tom said he didn't think that Mary knew how to do that.
3409064,eng,Tom hastily packed his suitcase.
6482876,eng,"God makes people who are beautiful, have a great voice and a very good memory. God also makes people who have only one of these qualities, but God also makes people who have none of these three qualities, one of whom I am."
2406219,eng,I say it's worth the risk.
3185364,eng,Tom couldn't stay silent any longer.
6222956,eng,What do you usually eat for supper?
7509565,eng,I didn't know that I shouldn't do that with Tom.
3260192,eng,I went to the university only to see my former French teacher again.
276119,eng,Someone set fire to the house.
1218675,eng,"A sumo wrestler thinks nothing of consuming 20,000 calories a day."
2824821,eng,At Tatoeba you teach in the most efficient way possible — through examples.
7113537,eng,I'd like scrambled eggs.
5546009,eng,We have to make sure we do that.
6870587,eng,None of this would have happened if we'd been more careful.
6922424,eng,I didn't know that I didn't have enough money to buy what I needed.
5726002,eng,I'm not worried about comparisons.
3903888,eng,You'd better go with us.
7512790,eng,Tom was the only one who was drinking beer.
478484,eng,Tell me what you need and I'll tell you how to get along without it.
5851612,eng,Are you going to break up with Tom?
2647105,eng,Put it in the drawer.
7189251,eng,You should assume anything you do online is public.
35462,eng,Place the ladder against the wall.
5953703,eng,"Sorry, dude, but you don't stand a chance. She's way out of your league."
7398632,eng,She said that she was interested.
3085374,eng,Do you have an empty room in this hotel?
6268738,eng,Tom told me he spoke French.
4494801,eng,We were lucky again.
3991252,eng,Dan forgot to wear gloves.
2582014,eng,I had just put it before you ask me to.
7232057,eng,I don't think that I'll stay until the end of the concert.
7190479,eng,Sami stayed faithful to Layla.
7175818,eng,Tom thinks that Mary will be finished doing that by 2:30.
5853151,eng,I wanted more.
7733906,eng,Is Tom feeling better?
6351130,eng,Tom seemed to like doing that.
6265644,eng,Where were you last spring?
6050386,eng,This sink is made of stainless steel.
6111774,eng,Layla's best chance of being seen is to find high ground.
3733027,eng,I'm not sure Tom's going to be willing to talk to me.
6266320,eng,Tom said that Mary wasn't having any fun.
1229115,eng,Music has no age.
7111383,eng,I don't think that Tom knows if Mary is happy or not.
20490,eng,"Thanks to the opportunity, we were able to avoid substantial effort."
6957602,eng,"There you have it all in a nutshell, Watson, and if you can give me any light I shall be infinitely obliged to you."
1148322,eng,You see me.
40457,eng,"Somebody, open this door, please."
1686418,eng,I cannot meet him out. It's raining.
2543873,eng,You're always welcome here.
327326,eng,It's just throwing money away to have a yacht you rarely use.
6513789,eng,I'm sure Tom and Mary weren't surprised.
6504799,eng,Tom and Mary visit me every time they come to Boston.
1138329,eng,Everybody knows you're more intelligent than she is.
266121,eng,It is a toss-up whether to drink sake or whiskey; too much of either results equally in drunken revelry.
2658204,eng,I am grateful for people who help me understand.
6815353,eng,Do you live by yourself?
1006279,eng,The syntax of Python scripts is very simple.
28240,eng,The committee adjourned to another hall.
2361483,eng,I don't think Tom is innocent.
5744426,eng,They were expecting more.
1985575,eng,Get out of bed.
6657735,eng,We're going to eventually find out the truth.
49081,eng,The company is on the verge of bankruptcy.
3017291,eng,I got caught in a traffic jam on the expressway.
5360735,eng,She has no deep convictions.
3797008,eng,I went to school.
6237070,eng,I think Tom is waiting for you on the porch.
486963,eng,He promised to be here at 6.
680751,eng,They talked during the movie.
6341689,eng,I don't think Tom knows what time it is.
5023017,eng,The bun was half eaten.
2537104,eng,Tom didn't have much time to clean the room before Mary arrived.
3449262,eng,Tom is rich enough to buy just about anything he wants.
300226,eng,"Having failed several times, he succeeded at last."
6664945,eng,Tom asked if there was anything he could do to help.
3927472,eng,Linda is my new British friend.
6652529,eng,Tom said he thought that Mary was likely to cry.
6772332,eng,Tom kissed Mary. He kissed Alice as well.
5922032,eng,I'm learning Welsh.
7117199,eng,Tom works hard at his job.
6376072,eng,"Sami, such a beautiful name."
6264232,eng,Tom's technique is pretty good.
3259006,eng,We saw the sea reflected in the mirror of the restaurant.
2548456,eng,You need some help.
6226867,eng,Everybody except Tom knew that he didn't have to stay in Boston.
293388,eng,He lives in a poor district of London.
1331451,eng,This girl is much stronger than him.
2897158,eng,"How is the research going? ""Reasonably well."""
6731864,eng,You will learn a lot here.
7265457,eng,Sami was a very tough guy.
7400381,eng,He can have whatever he wants.
7286634,eng,Sami started telling Layla everything.
5953384,eng,"Take a left, and it's the first building on your right."
291301,eng,He was stumped by the problem.
890324,eng,"It's the first sunny day in a long time, so the clothes should dry in no time."
7172280,eng,I thought that you'd like to know who's coming over for dinner.
7228255,eng,I don't think that we'll need to stay here much longer.
284236,eng,It makes no difference to me whether he likes baseball or football.
268431,eng,The crew had to abandon the sinking ship.
6118631,eng,It was difficult for Tom to do that.
2064697,eng,Don't I owe you something?
6261682,eng,Your advice has been helpful.
2163119,eng,Airplanes land at airports.
578533,eng,"If you're serious about solving the problem, then you cannot pose it as a Catch-22."
6226813,eng,About how many hours does it take to get from here to Boston?
3316950,eng,I will always have a certain fondness for this sitcom because my grandmother and I used to watch it together.
6108877,eng,You're wearing my sunglasses.
3009143,eng,Why doesn't he have anything to say?
2951124,eng,We often skip school.
7505230,eng,I know Tom is afraid that the police might arrest Mary.
826610,eng,Did you know that this is a sentence?
6416954,eng,Mary said she wanted to go home early today.
2545577,eng,I want to get a real job.
243131,eng,I want to read as many English books as possible this year.
2628669,eng,Please wait ten minutes.
5466728,eng,Tom is in for a shock.
2330074,eng,I guess my luck just ran out.
27521,eng,How in the world did you do such a thing?
7399635,eng,He says he can't speak French.
2542362,eng,I'm sorry I couldn't help you.
3831097,eng,Tom and Mary are on their way here now.
2944457,eng,"Hey, didn't you wear that shirt yesterday?"
1093445,eng,Tom is proud of his son.
7116999,eng,I can't seem to keep out of trouble.
3022629,eng,Do you think Mary wears smart clothes?
6416476,eng,"Mary doesn't still need to do that, does she?"
1071892,eng,I have congee every morning.
3229416,eng,I'm a long way from home.
5643850,eng,I feel like I'm ready for that.
2643932,eng,Tom never shows up on time.
812519,eng,I won't let you down.
6069594,eng,Layla was taken against her will.
7160973,eng,Sami and Layla got along pretty well.
4500041,eng,I already saw this.
42612,eng,You should leave it for tomorrow.
7375415,eng,Mary said that she was asked to help.
3330055,eng,I was happy to see Tom.
5454804,eng,I hope you're doing what I told you to do.
7226904,eng,I don't think that Tom is sure that's what Mary has to do.
5936445,eng,Tom lost his life in a mountain climbing accident.
3148375,eng,"If I hadn't come to Boston, this never would've happened."
7472788,eng,Tom and Mary aren't what they seem.
261489,eng,I've climbed Mt. Fuji.
6104346,eng,Science doesn't know everything.
5809792,eng,Can we rent one of these boats?
6411091,eng,Mary knows you didn't eat the cake she baked for you.
3917491,eng,I'm looking for them now.
5744738,eng,Nobody gets used to that.
7117922,eng,Tom will likely be available.
6345679,eng,I didn't think that Tom would win.
6504960,eng,I know that Tom and Mary are reluctant to do that.
1331584,eng,These two concepts are intimately related.
7141444,eng,Sami became a monster.
289953,eng,He is talking of going to Spain this winter.
5916941,eng,Tom never seems to get upset.
2394403,eng,Be mindful of your actions when in a relationship.What may seem playful to you could really be harmful to your partner.
6085150,eng,"I think something's wrong with my eyes, because I can't take them off you."
6500562,eng,Tom and Mary wouldn't tell me why they wouldn't do that.
269498,eng,The woodland was parceled into farms.
6665869,eng,I got stung by a jellyfish.
6116186,eng,He's my leader.
6351345,eng,I wasn't sure you'd like that.
838664,eng,Do you have a rewards card?
4494134,eng,Corruption is still common.
17679,eng,Not only you but also he is ignorant of the truth.
6234679,eng,I don't think I'll be able to do that by myself.
4401032,eng,Is it hazardous?
1430133,eng,My parents gave me a house when we got married.
6416332,eng,Mary never told anyone where she hid the key.
6660313,eng,You'd better be careful what you say around Tom.
2137224,eng,I think she's innocent.
26651,eng,To tell a lie is wrong.
240879,eng,Antibodies give a new lease of life.
2240659,eng,We're really good.
6013318,eng,I just stole something from Tom.
3071806,eng,Do you know their address?
6435831,eng,Tom won't get away with it this time.
3222929,eng,Let's sit tight.
1686642,eng,I cannot peg up my clothes. It's too windy.
246723,eng,I hoped that I would marry while my mother was still alive.
4463797,eng,"Tom shaved his beard off after becoming a fan of stoats, since stoats, the paragon of beauty, don't grow beards."
6225911,eng,"I couldn't do that last year, but I can now."
3583315,eng,I thought college would be a more interesting place.
6509258,eng,Are Tom and Mary still living on Park Street?
6898242,eng,"You aren't still afraid, are you?"
2891469,eng,Is this going to work?
5134249,eng,We'll sneak into bed now.
3737461,eng,Tom made it clear that he didn't intend to help Mary.
2615578,eng,The men's room is on the second floor.
1234067,eng,"He always looks like he's half-asleep, but once he gets into an argument, he really goes to town."
6123720,eng,I don't know if Tom can do that or not.
2990006,eng,Can you play well?
240171,eng,Shadow him.
2408626,eng,I think you need help.
6593143,eng,Sami had room to hit Farid with a baseball bat.
4655135,eng,The viand prepared by Nanay is delicious.
7505398,eng,"You know that Tom is not likely to do that, don't you?"
6491397,eng,I wonder whether Tom and Mary want to buy a car.
6522447,eng,Why are Tom and Mary afraid?
434192,eng,Almost everyone arrived on time.
3920656,eng,I have a theory about her.
327568,eng,This wasn't here this morning ... looks like somebody's been fly tipping.
7386211,eng,He stomped his foot angrily.
7235746,eng,I don't think that anyone really knows the real me.
6232092,eng,Can you buy that for Tom?
